customer_id,orders_placed,products_purchased,amount_spent
4723,3,7,949.8700218200684
11719,5,19,3609.420051574707
9572,5,18,4359.42004776001
5274,3,9,1849.8400077819824
8558,1,5,829.9600143432617
4415,7,20,4139.6100997924805
12061,4,17,4659.480079650879
10126,6,21,3319.4600524902344
4381,7,21,4019.4800910949707
1544,10,27,5519.450141906738
10902,3,10,2289.7100372314453
3724,3,5,769.9200248718262
4676,3,5,1619.8700408935547
2183,6,18,2985.560073852539
846,8,23,4736.530149459839
11609,3,12,2324.740058898926
4036,2,3,659.960018157959
12012,6,19,3099.550033569336
7023,3,5,799.9600143432617
9955,4,9,1779.820053100586
8435,5,19,3839.6500854492188
4594,5,14,2839.6200561523438
636,7,18,3269.560043334961
11426,11,38,6814.280143737793
2406,5,16,3849.66007232666
8188,4,14,3784.7000732421875
4995,4,14,2849.610038757324
10944,4,9,2020.7400608062744
4107,5,17,4273.6201248168945
9590,10,28,5899.340126037598
587,3,10,1619.8400421142578
5069,4,13,2089.6700325012207
1340,6,15,3253.620048522949
6365,5,17,3199.6600456237793
4225,6,24,4489.420076370239
4142,2,5,769.9600219726562
4728,4,12,2579.710033416748
10865,4,14,3655.6700859069824
5354,2,7,929.8600254058838
6000,1,1,250.0
429,4,12,2426.710018157959
10673,5,20,3143.570068359375
1454,3,10,1601.7600173950195
9219,1,2,529.9700164794922
11278,6,18,3549.750057220459
8576,3,10,2629.790008544922
7275,1,5,1379.770034790039
10995,6,9,1489.910041809082
9883,10,36,7499.090118408203
4736,3,5,739.9200096130371
7164,3,9,2029.7500305175781
9039,6,28,5027.290100097656
7333,7,20,4504.550088882446
4458,4,7,1699.8600234985352
6285,13,37,7017.970104217529
7578,5,8,1279.8000183105469
10714,3,7,1471.820032119751
10570,8,23,4249.300037384033
2580,4,16,3029.690055847168
715,5,22,4753.510105133057
1977,5,20,3967.7001056671143
5656,4,11,2524.7600631713867
3392,5,12,2859.700050354004
7278,9,32,5969.950101852417
11822,7,23,4549.530075073242
10232,4,10,2024.7400512695312
7364,3,8,1799.7600326538086
1772,4,9,2459.8000564575195
160,4,11,2139.8200492858887
3892,2,5,1339.9200286865234
10006,4,14,2674.7900390625
957,4,9,1046.9000244140625
6210,3,8,2009.8200454711914
3709,6,19,3759.520044326782
7908,4,11,2719.6400604248047
9721,9,26,4929.430099487305
4944,5,21,4125.470081329346
3039,6,16,2744.590061187744
3332,5,14,2057.7600479125977
3547,7,16,3079.740047454834
1572,4,11,2779.7400665283203
941,6,20,2880.6600437164307
5761,2,4,649.9400177001953
5740,3,11,2437.740047454834
8733,5,15,3244.6700401306152
7752,4,12,1949.7900047302246
7284,2,3,1099.9200134277344
6248,10,27,4139.350057601929
2198,4,14,2899.760066986084
6444,6,15,3329.6100463867188
8629,4,10,2531.720054626465
8783,1,2,519.9500122070312
11820,2,10,1539.6500244140625
1254,6,19,3219.7600440979004
1743,3,10,1819.6900444030762
4021,4,11,2409.5400390625
11919,5,15,2959.790084838867
10930,4,16,3734.6100578308105
7133,5,13,3089.660026550293
12295,3,12,2559.7400703430176
10751,1,4,909.9100189208984
6372,1,1,74.97000122070312
5124,1,5,919.9099998474121
5340,4,9,1659.7300186157227
6075,5,11,1979.8300170898438
6940,4,13,2804.6700439453125
8394,6,20,3869.5300903320312
8426,3,12,1939.4700050354004
283,4,17,3679.700054168701
10979,2,6,999.9200210571289
1631,6,20,4039.510093688965
6227,2,8,1659.8200035095215
6134,4,9,1869.81005859375
3112,4,13,2541.7500591278076
6632,3,9,2369.7500534057617
6267,2,2,499.9700164794922
9276,2,2,329.99000549316406
9385,1,2,899.9300231933594
7793,7,17,3419.5400428771973
11176,2,6,1309.8500213623047
12270,3,7,1539.8600387573242
4305,7,16,4094.6401023864746
7193,5,13,2984.440010070801
7140,4,19,3389.6300735473633
2613,6,18,3459.510051727295
7693,3,12,1929.760025024414
8724,7,15,2529.5900115966797
4200,10,33,5436.190101623535
3817,7,18,3617.3400535583496
10757,7,17,2494.660057067871
11645,13,36,7062.300155639648
1890,5,13,2479.7400817871094
5547,6,12,2404.6300315856934
12112,6,17,3134.3500366210938
1451,6,22,3924.3300590515137
1682,5,16,3019.7000694274902
11227,5,18,3129.590042114258
9334,3,8,1459.790023803711
11118,4,17,3379.7400856018066
4162,3,12,2513.7500495910645
3938,10,33,7163.230186462402
4112,5,11,1774.780029296875
7230,7,16,2875.57004737854
576,6,16,3169.680072784424
7277,3,8,1719.740047454834
6360,7,14,2605.6900482177734
4237,5,16,2139.6800231933594
982,6,15,2959.670051574707
2100,3,9,1979.8500518798828
5280,6,21,4708.510097503662
10400,5,16,3204.7100677490234
9631,4,7,2029.8700561523438
2232,7,17,2894.530075073242
6673,4,7,1453.8400344848633
9171,5,16,3349.3300399780273
1900,5,18,4049.440055847168
9642,8,18,4109.690090179443
2605,7,20,3984.620105743408
3383,6,20,4219.530052185059
7741,5,13,3499.7400970458984
8501,5,18,3214.57004737854
979,4,10,2233.7700386047363
9995,6,19,3723.4900283813477
8849,8,22,4184.44010925293
863,6,15,2974.7000732421875
6562,2,6,1749.8600463867188
3898,2,7,919.7900161743164
1662,5,16,3679.4700660705566
4686,5,14,3259.7700729370117
8507,5,12,2229.7200298309326
1227,2,8,1479.8800315856934
6739,5,22,4659.540061950684
8271,5,15,1951.7400341033936
435,6,17,3969.620086669922
11701,3,8,1449.8900299072266
3,5,18,3537.680093765259
7496,1,5,663.9100189208984
3699,3,12,2449.7500648498535
2516,2,6,1419.8800430297852
11015,4,18,3449.660068511963
9529,4,13,2679.750045776367
5356,2,5,879.9200210571289
2047,2,7,2045.820053100586
11868,3,14,2284.810047149658
10276,3,7,1349.8300170898438
6900,4,14,2909.46004486084
6689,2,9,1502.7100257873535
2024,1,4,699.870002746582
2566,1,2,399.9800109863281
11783,4,15,3344.6200256347656
2310,7,24,4604.420095443726
2685,4,9,1687.7700481414795
7594,7,22,4324.560108184814
482,11,34,6689.260135650635
4695,6,11,1804.630027770996
9356,7,25,4953.460079193115
6056,4,16,2891.6700401306152
6118,6,12,2569.7500495910645
8238,4,9,1506.6700191497803
7909,1,1,99.98999786376953
10204,2,5,1329.8600158691406
6374,6,12,1976.8400268554688
4665,6,21,4718.450082778931
9077,7,25,5429.360080718994
10085,5,15,3579.6400756835938
9667,7,16,3159.6500720977783
7356,7,24,4449.530071258545
11950,7,21,4394.420106887817
618,4,10,2549.6100158691406
11448,6,20,5055.330139160156
6671,8,24,4568.410053253174
9941,5,18,3304.500047683716
478,5,20,3694.5700759887695
8397,7,23,4454.4401206970215
11100,3,11,1999.7800521850586
6997,3,12,2069.8500366210938
11052,7,17,3364.670051574707
6932,8,22,4405.50008392334
5929,7,24,4097.3200759887695
11658,3,5,789.9200096130371
10619,3,12,1884.720027923584
4374,6,24,3296.4200553894043
8313,3,9,1387.8100357055664
9133,5,14,2125.7800579071045
10940,5,20,3289.5200424194336
382,5,13,4139.639999389648
6468,6,12,2655.8100624084473
3546,6,15,2491.730062484741
11264,6,18,3444.6100578308105
11592,2,5,859.9200096130371
3913,4,12,2720.7200260162354
8530,2,3,379.8599967956543
206,7,16,3599.650074005127
3719,1,1,199.99000549316406
10724,3,7,1501.8600387573242
7821,3,12,1829.7500534057617
9092,4,15,2879.690040588379
11216,2,6,1379.8400421142578
7110,5,14,3185.690082550049
7667,6,19,4610.440101623535
11704,2,6,1299.7100143432617
2202,2,7,1889.9100303649902
3587,5,13,2299.7100410461426
3448,2,9,1984.7200317382812
2666,3,11,2034.730058670044
4055,3,9,1934.810043334961
7232,6,21,3198.55006980896
1915,3,10,3189.7000579833984
5427,7,25,4709.5401039123535
6394,1,4,669.8099975585938
8856,1,4,1049.8600158691406
5642,3,4,875.8900299072266
9787,1,3,319.9700126647949
10894,2,8,1949.8300323486328
2466,6,21,3699.7200775146484
12114,5,18,2967.560047149658
8919,8,27,4764.390083312988
3785,5,18,3489.490058898926
6742,7,16,2669.5700187683105
3544,8,24,3756.470058441162
4578,3,8,1293.760025024414
10509,6,19,3349.6800422668457
10579,4,8,1708.8700428009033
8071,7,26,6069.380107879639
5016,4,14,2409.6700553894043
10893,7,19,3883.550090789795
11784,11,32,5269.190074920654
5680,5,19,3534.66007232666
2436,5,13,2121.730047225952
2669,7,26,5090.280120849609
10689,5,17,3617.6800651550293
7151,10,23,3811.550106048584
2004,4,15,3279.6500816345215
9971,8,33,5624.3801345825195
37,3,10,1329.7600212097168
2495,4,17,3424.6200561523438
4708,6,17,3979.6700897216797
1465,3,11,2449.7600631713867
3010,6,21,4049.6000747680664
6325,4,13,2769.7200469970703
3429,6,21,3659.4400520324707
3083,9,22,4144.530044555664
2359,4,6,849.7900047302246
7128,3,12,2059.7300453186035
5261,3,10,1789.8300323486328
5329,4,12,2039.720043182373
1372,5,10,1789.7400550842285
4471,5,17,3729.630084991455
5907,7,22,5209.33012008667
776,3,6,1444.8300323486328
5361,3,5,809.8500061035156
10950,4,9,1949.8100624084473
5985,5,13,2479.7200469970703
5150,3,9,1834.780029296875
5288,6,15,2687.6800594329834
7375,4,11,1889.7600364685059
11297,5,12,2589.7100524902344
8868,6,15,2634.6100311279297
6025,7,24,4804.3000831604
7794,4,16,3035.6300659179688
7267,8,15,3399.7400856018066
9366,6,20,4309.58012008667
7313,4,10,1909.780044555664
431,3,9,1034.8900299072266
8408,4,11,2189.780040740967
11940,4,8,2219.7800521850586
1090,3,7,1387.8100204467773
11430,7,26,5417.370086669922
4314,4,5,1333.9100341796875
5401,3,5,919.9000358581543
3263,3,14,2324.6600303649902
10528,5,14,2883.740072250366
7174,6,11,2489.840072631836
6138,4,12,2119.7500190734863
7227,2,7,1347.7699966430664
101,4,8,2079.7900466918945
1931,3,10,1578.860019683838
12372,3,14,2574.7100505828857
292,1,5,1164.8800315856934
9398,1,5,799.9100151062012
11814,6,14,2549.6900177001953
4038,9,19,3749.56005859375
3180,8,31,5473.130088806152
10834,8,26,5510.300128936768
10837,4,7,1759.8800506591797
10001,5,16,3013.5400676727295
1265,7,14,3299.400047302246
10437,5,17,4409.670097351074
8666,10,34,5744.370111465454
8191,6,16,2040.5400161743164
6865,5,16,2729.630043029785
9354,3,11,2059.800022125244
9038,5,18,3628.4100341796875
8108,4,14,2929.8000717163086
8378,5,18,3398.580078125
5178,2,8,1509.790023803711
6553,9,27,5559.22008895874
10096,8,11,2211.760051727295
8820,8,31,6619.4501304626465
4550,4,18,3359.620071411133
9294,5,18,3999.4800338745117
12307,5,17,2831.6400356292725
5661,6,15,3309.680076599121
9732,7,16,3309.6300773620605
11738,7,28,6269.250087738037
3690,4,10,1343.8300094604492
3059,2,8,1109.7200241088867
2351,4,7,1309.800033569336
5026,6,14,3309.730079650879
5020,2,7,1089.890022277832
2870,4,12,1954.5600128173828
2257,7,24,4461.520063400269
7301,5,17,3222.700050354004
10945,3,10,1772.8300285339355
1580,5,11,2319.6700325012207
9351,4,13,2169.7500343322754
10849,8,28,5524.380081176758
3855,5,19,4094.5300903320312
4035,6,15,2797.6600608825684
1430,6,24,5084.590089797974
10048,6,15,2599.6900634765625
3835,4,13,2583.6100463867188
4437,3,5,1213.8900184631348
4833,4,14,3099.800075531006
3601,4,8,1579.7900352478027
83,4,16,2879.6000423431396
362,1,5,1079.9200325012207
6259,4,16,3599.6000633239746
8063,1,3,479.9400177001953
6773,6,16,3584.700054168701
4214,3,14,2519.6500816345215
11876,4,9,2009.8000373840332
2333,2,7,1639.8500442504883
2323,4,11,2329.7900466918945
10568,1,2,459.9700164794922
10557,3,4,829.8900299072266
3900,8,20,3704.640068054199
9893,3,11,2239.720064163208
5527,8,18,3088.5400581359863
11346,7,22,4149.44002532959
9391,5,16,2839.6000480651855
9106,8,24,3929.580104827881
9234,6,17,3557.7000694274902
3462,6,15,2653.750057220459
11912,4,15,3119.750072479248
12208,3,11,2619.7700538635254
3447,9,29,5393.4001388549805
7893,7,24,4413.390102386475
5719,7,24,4339.490100860596
10342,2,2,649.8599853515625
11471,4,16,3115.5800399780273
7629,8,19,3729.5500831604004
7311,2,2,474.95001220703125
7789,9,27,6239.5501346588135
9187,4,16,3053.6100540161133
905,4,9,1564.8300437927246
9666,7,17,2929.5600414276123
4627,9,31,6604.360134124756
3691,8,16,3369.6200828552246
2809,5,16,3399.670097351074
10100,4,11,1613.8700370788574
5050,6,25,5033.480113983154
3644,4,11,2799.6800689697266
11984,7,25,4859.430076599121
2251,6,14,3179.590061187744
8449,4,5,659.8900146484375
7611,3,8,1939.820053100586
1189,5,15,3559.5700912475586
10576,3,6,1259.9100341796875
3659,4,12,2383.770076751709
8705,3,8,854.8700218200684
3663,2,6,1279.7700119018555
11663,3,10,2089.6700553894043
9513,6,24,5784.190097808838
2120,3,11,1969.7100257873535
10018,6,20,4389.520092010498
3242,4,10,1881.860055923462
12232,6,14,2491.69002532959
4584,5,17,3409.7100715637207
11507,2,5,1089.9300384521484
9976,5,20,4009.48006439209
4973,3,10,1689.8300132751465
7155,2,5,1179.9000244140625
491,3,7,1919.8400344848633
10621,2,7,1539.7100143432617
2003,4,10,1809.8600425720215
10874,2,6,1079.9300231933594
3783,2,8,1519.7700157165527
1366,2,7,1764.8700523376465
5736,4,10,2759.710060119629
4365,1,5,1069.840030670166
1820,5,13,2129.760021209717
12243,1,1,299.9700012207031
4759,7,22,3463.510066986084
8172,3,7,1119.8600158691406
6314,3,9,1699.7900390625
11245,4,15,3609.5500411987305
10890,4,15,3245.6500663757324
2440,2,10,1779.7300415039062
10786,2,7,1729.7500457763672
11947,7,30,6389.410144805908
4642,4,11,1531.8800315856934
12347,7,24,5229.400131225586
11921,6,18,3857.450080871582
655,6,17,2869.660057067871
12,8,28,6009.350101470947
7717,8,30,6549.220108032227
10054,1,1,59.9900016784668
4348,7,18,3899.3700790405273
3441,5,16,3569.470073699951
2571,6,17,3839.620090484619
8845,8,23,4354.43009185791
6276,4,12,1785.8000602722168
5321,9,31,6110.390113830566
7927,4,10,1749.6200332641602
2585,6,19,4679.580139160156
10472,8,24,4087.4600677490234
9201,6,12,2539.620048522949
6552,2,9,1799.7700538635254
12283,3,14,3079.7700576782227
12042,3,7,1579.8500366210938
2306,6,21,4549.470054626465
1044,4,11,1794.8100185394287
3270,5,12,2904.7600421905518
952,5,18,3419.5500774383545
11803,2,9,1374.900016784668
4880,3,12,2299.7200202941895
2111,7,22,4773.460109710693
2102,5,14,1774.7500381469727
11363,2,8,1009.9000244140625
1466,7,23,4889.490093231201
11425,4,8,1739.8000526428223
2656,6,14,3205.6900787353516
5202,5,14,2899.5800552368164
295,3,6,1489.8700523376465
8895,7,26,5695.35013961792
355,3,8,1859.8200378417969
4426,5,17,3849.5300521850586
12079,4,8,1659.7900047302246
9427,4,8,1679.83003616333
12104,5,14,2269.6700477600098
10921,4,10,2205.790054321289
200,2,7,1363.7499885559082
6633,2,7,1339.7100067138672
10696,4,13,3103.650043487549
5337,4,16,2919.630043029785
10771,4,11,2135.7900314331055
4577,2,6,1459.8500366210938
7765,3,9,1549.7000312805176
11736,6,18,3935.6800956726074
3556,8,27,6394.350147247314
7688,2,5,979.8800201416016
2392,4,9,1749.7400131225586
9854,2,8,1297.8100051879883
2858,2,7,1829.8500137329102
1803,1,5,829.8100051879883
6667,3,10,2119.8000564575195
879,6,15,3329.5300521850586
8757,10,29,5051.260112762451
141,7,20,3979.5900840759277
2482,6,13,2899.5400428771973
826,2,3,571.9200172424316
8993,7,21,3991.5800914764404
11500,5,13,2659.7100563049316
5120,6,20,4229.580101013184
2952,2,7,1369.920036315918
10316,3,11,2809.710060119629
3523,8,28,5333.310104370117
855,2,4,839.8600158691406
4518,5,10,2539.800064086914
942,5,17,3379.4700469970703
7210,5,11,2479.7700691223145
10005,3,8,1954.7500343322754
9256,4,12,2934.7500610351562
3277,5,12,2629.7300567626953
1672,5,16,2589.5700340270996
7607,6,22,4394.660064697266
2087,8,22,5287.290130615234
8681,7,25,5084.280075073242
4875,7,21,4737.4600830078125
5316,8,21,4074.4300956726074
6375,9,36,7740.130184173584
12161,6,18,3376.640073776245
1747,9,26,6299.370132446289
2746,4,14,2784.730079650879
10291,10,31,7195.460193634033
1201,2,7,1059.7100143432617
8150,4,16,2899.8700523376465
12153,6,23,3489.5200576782227
5168,8,30,6781.140068054199
11054,6,15,2884.710060119629
9263,5,17,3269.5700302124023
5188,1,3,899.9200210571289
8871,6,18,3333.5500526428223
11992,4,12,2304.820053100586
8606,6,15,2800.6200828552246
6800,4,11,2564.820026397705
543,4,15,3759.62003326416
11045,6,15,2501.730058670044
3185,3,7,1819.8800430297852
2654,5,20,4249.590072631836
5333,6,16,3069.6900749206543
9393,3,6,954.8100204467773
2352,5,13,2629.6700439453125
4396,4,12,2839.7300720214844
288,6,16,3454.5900382995605
4263,3,7,1709.8900337219238
1296,3,5,789.9099960327148
8749,8,18,3629.510040283203
4048,4,9,2179.8500480651855
4598,3,9,1909.7600326538086
5238,8,22,4429.550075531006
4678,5,16,3299.8000411987305
12386,3,7,1339.8500442504883
4653,7,20,3101.6900691986084
2856,6,20,3384.610061645508
12353,1,4,853.9200172424316
5149,2,6,1319.7700271606445
4061,3,9,2125.8600578308105
2757,4,8,1959.7000160217285
5709,2,6,1499.9100456237793
7875,3,10,1209.8600387573242
6232,2,6,1559.7100257873535
7786,5,10,1239.7900199890137
9722,5,20,4224.530097961426
5548,7,21,4904.52006149292
5853,6,20,3504.3300132751465
10143,4,8,1321.8199996948242
614,6,19,4097.370101928711
5946,5,16,5183.620059967041
4562,7,19,4599.730098724365
1056,6,19,3323.580057144165
6643,9,29,6249.320121765137
1538,3,9,1949.8400611877441
9451,7,20,4005.390048980713
7719,4,14,2835.7200508117676
8710,2,5,809.7999992370605
8211,7,24,4443.340103149414
4364,6,18,3249.6300354003906
11352,8,24,4575.670051574707
11800,6,16,2334.790065765381
1912,8,19,4145.610071182251
5677,5,12,2103.650032043457
943,4,15,3559.6200981140137
5671,7,25,4849.490127563477
9640,8,23,5047.660106658936
2328,6,18,3189.630054473877
7016,8,25,5033.4801235198975
11141,6,10,1999.8500518798828
10739,7,21,4133.480079650879
10115,5,11,2364.6000633239746
9688,5,15,3319.7400550842285
12187,7,21,4549.560089111328
2788,6,16,2889.6900577545166
544,4,13,2639.6000442504883
7012,5,11,1669.6600189208984
2142,4,12,2629.7800369262695
10373,3,10,1629.8600463867188
10733,2,7,1679.800033569336
1464,12,42,8409.220195770264
9885,5,21,4299.560081481934
7632,6,18,4109.590103149414
10977,6,16,3209.6500396728516
4157,5,19,3624.530080795288
9479,4,8,1194.8600368499756
7750,3,9,2279.790069580078
5163,5,18,2604.6600456237793
10623,8,18,3679.5100746154785
373,7,25,5257.540107727051
9730,4,11,2167.700035095215
10598,5,17,3549.550064086914
7045,4,9,894.7700061798096
11751,4,8,1719.8500366210938
5232,6,12,2039.6800498962402
6871,4,13,2838.6600646972656
10008,8,27,6066.350120544434
5592,5,11,2109.750011444092
4094,4,14,3074.550043106079
55,6,22,4763.400077819824
3003,3,7,1829.8100280761719
922,3,9,1623.770034790039
1397,4,16,3669.5600662231445
5808,3,7,1109.9000358581543
9261,2,8,1574.6600151062012
5223,3,13,2401.680034637451
3268,3,8,1809.8300399780273
6945,3,6,1399.8400268554688
2565,3,3,649.8800048828125
4828,1,1,399.9800109863281
10438,9,33,5733.270053863525
664,12,39,8394.260208129883
6390,5,12,2164.560049057007
2045,7,16,3501.460039138794
2515,6,16,3389.680076599121
3976,4,15,3449.62007522583
3864,7,14,1714.8299961090088
2718,7,22,4085.530071258545
5696,5,14,2749.7600708007812
2911,6,17,3519.4100608825684
492,5,14,2519.7400550842285
8755,7,22,3683.5200786590576
9006,5,8,1222.7900314331055
7604,7,25,3752.550085067749
12146,5,19,4138.710105895996
872,7,20,3504.620035171509
1378,5,18,3119.690065383911
3630,5,13,2392.790048599243
8067,4,9,1907.7900390625
3515,6,14,2174.7500648498535
8546,6,19,4544.540084838867
11743,4,13,2379.6900596618652
9016,2,5,829.9300079345703
9411,5,15,3104.7800827026367
2002,6,18,3391.600061416626
6477,4,10,2449.7100715637207
6159,6,18,3573.7000885009766
5118,2,6,879.8500137329102
5200,7,26,5679.240070343018
8560,2,4,1009.8500213623047
7021,6,14,3107.5200386047363
12186,3,12,2159.7900390625
74,5,18,3349.560043334961
12092,2,4,1164.8900299072266
10427,3,14,2299.6000366210938
8830,4,7,1529.8900337219238
6041,4,16,2797.5500450134277
1102,5,17,3649.4100074768066
280,4,11,2839.640037536621
996,6,20,2919.7100830078125
4691,4,11,2369.7800521850586
3086,4,16,2749.850051879883
1387,9,29,5431.470132827759
9191,8,23,4979.460063934326
4056,5,14,2869.7100715637207
8046,4,14,3049.73006439209
11690,3,5,894.9400119781494
9840,3,7,1649.8700408935547
1289,4,18,2959.680076599121
10708,3,7,1849.840045928955
893,4,12,2375.6600494384766
6640,4,11,2609.800075531006
7444,2,6,734.810001373291
8727,3,8,1168.8600273132324
6152,2,4,559.8400001525879
8132,2,6,1709.9000244140625
